1996 ,1996 ,1996 ,1996 ,1996
1996 ,1996 ,1996 ,1997 ,1997
1997 ,1997 ,1997 ,1997 ,1997
1997 ,1997 ,1997 ,1997 ,1997
1997 ,1997 ,1997 ,1997 ,1997
1997 ,1997 ,1997 ,1997 ,1997
1997 ,1997 ,1998 ,1998 ,1998
1998 ,1998 ,1998 ,1998 ,1998
1998 ,1998 ,1998 ,1998 ,1998
1998 ,1998 ,1998 ,1998 ,1998
1998 ,1998 ,1998 ,1998 ,1998
1998 ,1998 ,1998 ,1999 ,1999
1999 ,1999 ,1999 ,1999 ,1999
1999 ,1999 ,1999 ,1999 ,1999
1999 ,1999 ,1999 ,1999 ,1999
1999 ,1999 ,1999 ,1999 ,1999
1999 ,1999 ,1999 ,1999 ,2000
2000 ,2000 ,2000 ,2000 ,2000
2000 ,2000 ,2000 ,2000 ,2000
2000 ,2000 ,2000 ,2000 ,2000
2000 ,2000 ,2000 ,2000 ,2000
2000 ,2000 ,2000 ,2000 ,2000
2001 ,2001 ,2001 ,2001 ,2001
2001 ,2001 ,2001 ,2001 ,2001
2001 ,2001 ,2001 ,2001 ,2001
2001 ,2001 ,2001 ,2001 ,2001
2001 ,2001 ,2001 ,2001 ,2001
2002 ,2002 ,2002 ,2002 ,2002
2002 ,2002 ,2002 ,2002 ,2002
2002 ,2002 ,2002 ,2002 ,2002
2002 ,2002 ,2002 ,2002 ,2002
2002 ,2002 ,2002 ,2002 ,2002
2003 ,2003 ,2003 ,2003 ,2003
2003 ,2003 ,2003 ,2003 ,2003
2003 ,2003 ,2003 ,2003 ,2003
2003 ,2003 ,2003 ,2003 ,2003
2003 ,2003 ,2003 ,2003 ,2003
2003 ,2004 ,2004 ,2004 ,2004
2004 ,2004 ,2004 ,2004 ,2004
2004 ,2004 ,2004 ,2004 ,2004
2004 ,2004 ,2004 ,2004 ,2004
2004 ,2004 ,2004 ,2004 ,2004
2004 ,2005 ,2005 ,2005 ,2005
2005 ,2005 ,2005 ,2005 ,2005
2005 ,2005 ,2005 ,2005 ,2005
2005 ,2005 ,2005 ,2005 ,2005
2005 ,2005 ,2005 ,2005 ,2005
2005 ,2006 ,2006 ,2006 ,2006
2006 ,2006 ,2006 ,2006 ,2006
2006 ,2006 ,2006 ,2006 ,2006
2006 ,2006 ,2006 ,2006 ,2006
2006 ,2006 ,2006 ,2006 ,2006
2006 ,2006 ,2007 ,2007 ,2007
2007 ,2007 ,2007 ,2007 ,2007
2007 ,2007 ,2007 ,2007 ,2007
2007 ,2007 ,2007 ,2007 ,2007
2007 ,2007 ,2007 ,2007 ,2007
2007 ,2007 ,2008 ,2008 ,2008
2008 ,2008 ,2008 ,2008 ,2008
2008 ,2008 ,2008 ,2008 ,2008
2008 ,2008 ,2008 ,2008 ,2008
2008 ,2008 ,2008 ,2008 ,2008
2008 ,2008 ,2008 ,2009 ,2009
2009 ,2009 ,2009 ,2009 ,2009
2009 ,2009 ,2009 ,2009 ,2009
2009 ,2009 ,2009 ,2009 ,2009
2009 ,2009 ,2009 ,2009 ,2009
2009 ,2009 ,2009 ,2010 ,2010
2010 ,2010 ,2010 ,2010 ,2010
2010 ,2010 ,2010 ,2010 ,2010
2010 ,2010 ,2010 ,2010 ,2010
2010 ,2010 ,2010 ,2010 ,2010
2010 ,2010 ,2010 ,2011 ,2011
2011 ,2011 ,2011 ,2011 ,2011
2011 ,2011 ,2011 ,2011 ,2011
2011 ,2011 ,2011 ,2011 ,2011
2011 ,2011 ,2011 ,2011 ,2011
2011 ,2011 ,2011 ,2012 ,2012
2012 ,2012 ,2012 ,2012 ,2012
2012 ,2012 ,2012 ,2012 ,2012
2012 ,2012 ,2012 ,2012 ,2012
2012 ,2012 ,2012 ,2012 ,2012
2012 ,2012 ,2012 ,2013 ,2013
2013 ,2013 ,2013 ,2013 ,2013
2013 ,2013 ,2013 ,2013 ,2013
2013 ,2013 ,2013 ,2013 ,2013
2013 ,2013 ,2013 ,2013 ,2013
2013 ,2013 ,2013 ,2014 ,2014
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,2
2 ,2 ,2 ,2 ,2
2 ,2 ,2 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,2 ,2 ,2
2 ,2 ,2 ,2 ,2
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,2
2 ,2 ,2 ,2 ,2
2 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
2 ,2 ,2 ,2 ,2
2 ,2 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,2 ,2 ,2 ,2
2 ,2 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,2 ,2 ,2 ,2
2 ,2 ,2 ,2 ,2
2 ,2 ,2 ,2 ,2
2 ,2 ,2 ,2 ,2
2 ,2 ,2 ,2 ,2
2 ,2 ,2 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,2 ,2 ,2
2 ,2 ,2 ,2 ,2
2 ,2 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,2 ,2 ,2 ,2
2 ,2 ,2 ,2 ,2
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,2
2 ,2 ,2 ,2 ,2
2 ,2 ,2 ,2 ,2
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,2
2 ,2 ,2 ,2 ,2
2 ,2 ,2 ,2 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,2 ,2
2 ,2 ,2 ,2 ,2
2 ,2 ,2 ,2 ,4
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,2
2 ,2 ,2 ,2 ,2
2 ,2 ,2 ,2 ,2
4 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
2 ,2 ,2 ,2 ,2
2 ,2 ,2 ,2 ,2
2 ,4 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,2 ,2 ,2 ,2
2 ,2 ,2 ,2 ,2
2 ,2 ,4 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,2 ,2 ,2
2 ,2 ,2 ,2 ,2
2 ,2 ,2 ,4 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,2 ,2
2 ,2 ,2 ,2 ,2
2 ,2 ,2 ,2 ,3
3 ,3 ,3 ,3 ,3
3 ,4 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,2 ,2 ,2 ,2
2 ,2 ,2 ,2 ,3
3 ,3 ,3 ,3 ,3
3 ,4 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,2 ,2 ,2 ,2
2 ,2 ,2 ,2 ,3
3 ,3 ,3 ,3 ,3
3 ,4 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,2 ,2 ,2 ,2
2 ,2 ,2 ,2 ,3
3 ,3 ,3 ,3 ,3
3 ,4 ,5 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,2 ,2 ,2
2 ,2 ,2 ,3 ,3
3 ,3 ,3 ,3 ,3
4 ,5 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,2 ,2 ,2 ,2
2 ,2 ,3 ,3 ,3
3 ,3 ,3 ,3 ,4
5 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
2 ,2 ,2 ,2 ,2
3 ,3 ,3 ,3 ,3
3 ,3 ,4 ,5 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,2 ,2
2 ,2 ,2 ,2 ,3
3 ,3 ,3 ,3 ,3
3 ,4 ,5 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,2 ,2 ,2
2 ,2 ,3 ,3 ,3
3 ,3 ,3 ,3 ,3
4 ,5 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,2 ,2 ,2 ,2
2 ,2 ,2 ,3 ,3
3 ,3 ,3 ,3 ,3
3 ,4 ,5 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,2 ,2 ,2
2 ,2 ,2 ,2 ,3
3 ,3 ,3 ,3 ,3
3 ,3 ,4 ,5 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,2 ,2
2 ,2 ,2 ,2 ,2
3 ,3 ,3 ,3 ,3
3 ,3 ,3 ,4 ,5
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,2
2 ,2 ,2 ,2 ,2
3 ,3 ,3 ,3 ,3
3 ,3 ,3 ,4 ,5
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,2
2 ,2 ,2 ,2 ,2
3 ,3 ,3 ,3 ,3
3 ,3 ,3 ,4 ,5
1 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,2
2 ,2 ,2 ,2 ,2
2 ,3 ,3 ,3 ,3
3 ,3 ,3 ,3 ,4
5 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
2 ,2 ,2 ,2 ,2
2 ,3 ,3 ,3 ,3
3 ,3 ,3 ,3 ,4
5 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
2 ,2 ,2 ,2 ,2
2 ,3 ,3 ,3 ,3
3 ,3 ,3 ,3 ,4
5 ,1 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
2 ,2 ,2 ,2 ,2
2 ,2 ,3 ,3 ,3
3 ,3 ,3 ,3 ,3
4 ,5 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,2 ,2 ,2 ,2
2 ,2 ,3 ,3 ,3
3 ,3 ,3 ,3 ,3
4 ,5 ,1 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,2 ,2 ,2 ,2
2 ,2 ,2 ,3 ,3
3 ,3 ,3 ,3 ,3
3 ,4 ,5 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,2 ,2 ,2
2 ,2 ,2 ,3 ,3
3 ,3 ,3 ,3 ,3
3 ,4 ,5 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,2 ,2 ,2
2 ,2 ,2 ,3 ,3
3 ,3 ,3 ,3 ,3
3 ,4 ,5 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,2 ,2 ,2
2 ,2 ,2 ,3 ,3
3 ,3 ,3 ,3 ,3
3 ,4 ,5 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,2 ,2 ,2
2 ,2 ,2 ,3 ,3
3 ,3 ,3 ,3 ,3
3 ,4 ,5 ,1 ,1
1 ,1 ,1 ,1 ,1
1 ,1 ,2 ,2 ,2
2 ,2 ,2 ,3 ,3
3 ,3 ,3 ,3 ,3
3 ,4 ,5 ,4 ,5
2 ,3 ,4 ,5 ,6
7 ,8 ,1 ,2 ,3
4 ,5 ,6 ,7 ,8
2 ,3 ,4 ,5 ,6
7 ,8 ,2 ,3 ,4
5 ,6 ,7 ,8 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,1 ,2 ,3
4 ,5 ,6 ,7 ,8
0 ,1 ,2 ,3 ,4
5 ,6 ,7 ,8 ,0
1 ,2 ,3 ,4 ,5
6 ,7 ,8 ,0 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,0 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,0 ,1 ,2 ,3
4 ,5 ,6 ,7 ,8
0 ,1 ,2 ,3 ,4
5 ,6 ,7 ,8 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,0 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,0 ,1 ,2 ,3
4 ,5 ,6 ,7 ,8
0 ,1 ,2 ,3 ,4
5 ,6 ,7 ,8 ,0
1 ,2 ,3 ,4 ,5
6 ,7 ,8 ,0 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,0 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,0 ,1 ,2 ,3
4 ,5 ,6 ,7 ,8
0 ,1 ,2 ,3 ,4
5 ,6 ,7 ,8 ,0
1 ,2 ,3 ,4 ,5
6 ,7 ,8 ,0 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,0 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,0 ,1 ,2 ,3
4 ,5 ,6 ,7 ,8
0 ,1 ,2 ,3 ,4
5 ,6 ,7 ,8 ,0
1 ,2 ,4 ,5 ,6
7 ,8 ,9 ,0 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,0 ,1 ,2
3 ,4 ,5 ,6 ,7
0 ,1 ,2 ,3 ,4
5 ,6 ,7 ,8 ,0
1 ,2 ,3 ,4 ,6
9 ,0 ,1 ,2 ,3
4 ,5 ,6 ,7 ,8
0 ,1 ,2 ,5 ,6
7 ,9 ,0 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,0 ,1 ,4 ,5
7 ,9 ,0 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,0 ,1 ,2 ,3
4 ,5 ,6 ,7 ,0
1 ,3 ,4 ,5 ,6
7 ,8 ,9 ,0 ,1
2 ,3 ,4 ,5 ,6
7 ,9 ,10 ,0 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,0 ,1 ,2
4 ,5 ,6 ,7 ,8
9 ,10 ,0 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,0 ,1 ,2 ,3
4 ,5 ,6 ,8 ,10
0 ,1 ,2 ,3 ,4
5 ,6 ,7 ,8 ,0
1 ,2 ,3 ,4 ,5
6 ,7 ,8 ,9 ,10
0 ,1 ,2 ,3 ,4
5 ,6 ,7 ,8 ,0
1 ,2 ,3 ,4 ,5
6 ,8 ,9 ,10 ,0
1 ,2 ,3 ,4 ,5
6 ,7 ,8 ,0 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,9 ,10 ,1
0 ,1 ,2 ,3 ,4
5 ,6 ,7 ,8 ,0
1 ,2 ,3 ,4 ,5
6 ,7 ,8 ,9 ,10
1 ,0 ,1 ,2 ,3
4 ,5 ,6 ,7 ,8
0 ,1 ,2 ,3 ,4
5 ,6 ,7 ,8 ,9
10 ,1 ,0 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,0 ,1 ,2 ,3
4 ,5 ,6 ,7 ,8
9 ,10 ,1 ,0 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,0 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,9 ,10 ,1 ,0
1 ,2 ,3 ,4 ,5
6 ,7 ,8 ,0 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,9 ,10 ,2
3 ,4 ,5 ,6 ,7
8 ,1 ,0 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,1 ,2 ,3 ,4
5 ,6 ,8 ,9 ,2
3 ,4 ,5 ,6 ,7
8 ,1 ,0 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,0 ,1 ,3 ,4
5 ,6 ,8 ,9 ,2
3 ,4 ,5 ,6 ,7
8 ,1 ,0 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,0 ,1 ,3 ,4
5 ,6 ,8 ,9 ,2
3 ,4 ,5 ,6 ,7
8 ,1 ,0 ,0 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,1 ,3 ,5
6 ,8 ,9 ,2 ,3
4 ,5 ,6 ,7 ,8
1 ,0 ,0 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,0 ,1 ,5 ,6
8 ,9 ,2 ,3 ,4
5 ,6 ,7 ,8 ,1
0 ,0 ,1 ,2 ,3
4 ,5 ,6 ,7 ,8
1 ,6 ,8 ,9 ,10
2 ,3 ,4 ,5 ,6
7 ,8 ,1 ,0 ,0
1 ,2 ,3 ,4 ,5
6 ,7 ,8 ,1 ,3
5 ,8 ,9 ,10 ,2
3 ,4 ,5 ,6 ,7
8 ,1 ,0 ,0 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,1 ,3 ,8
9 ,10 ,1 ,2 ,3
4 ,5 ,6 ,7 ,8
1 ,0 ,0 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,1 ,3 ,4 ,5
8 ,9 ,10 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,1 ,0 ,0 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,1 ,3 ,5
6 ,8 ,9 ,10 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,1 ,0 ,0
1 ,2 ,3 ,4 ,5
6 ,7 ,8 ,1 ,2
3 ,5 ,8 ,9 ,10
1 ,2 ,3 ,4 ,5
6 ,7 ,8 ,1 ,0
0 ,1 ,2 ,3 ,4
5 ,6 ,7 ,8 ,1
3 ,5 ,8 ,9 ,10
1 ,2 ,3 ,4 ,5
6 ,7 ,8 ,1 ,0
0 ,1 ,2 ,3 ,4
5 ,6 ,7 ,8 ,1
3 ,6 ,8 ,9 ,10
1 ,2 ,3 ,4 ,5
6 ,7 ,8 ,1 ,0
0 ,1 ,2 ,3 ,4
5 ,6 ,7 ,8 ,1
3 ,5 ,6 ,8 ,9
10 ,1 ,2 ,3 ,4
5 ,6 ,7 ,8 ,1
0 ,0 ,1 ,2 ,3
4 ,5 ,6 ,7 ,8
1 ,3 ,5 ,8 ,9
10 ,1 ,2 ,3 ,4
5 ,6 ,7 ,8 ,1
0 ,0 ,1 ,2 ,3
4 ,5 ,6 ,7 ,8
1 ,3 ,5 ,8 ,9
10 ,1 ,2 ,3 ,4
5 ,6 ,7 ,8 ,1
0 ,0 ,1 ,2 ,3
4 ,5 ,6 ,7 ,8
0 ,1 ,3 ,5 ,8
9 ,10 ,1 ,2 ,3
4 ,5 ,6 ,7 ,8
1 ,0 ,0 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,1 ,3 ,5 ,8
9 ,10 ,1 ,2 ,3
4 ,5 ,6 ,7 ,8
1 ,0 ,0 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,0 ,1 ,3 ,5
8 ,9 ,10 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,1 ,0 ,0 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,1 ,3 ,5
8 ,9 ,10 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,1 ,0 ,0 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,1 ,3 ,5
8 ,9 ,10 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,1 ,0 ,0 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,1 ,3 ,5
8 ,9 ,10 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,1 ,0 ,0 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,1 ,3 ,5
8 ,9 ,10 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,1 ,0 ,0 ,1
2 ,3 ,4 ,5 ,6
7 ,8 ,1 ,3 ,5
8 ,9 ,10 ,1 ,2
3 ,4 ,5 ,6 ,7
8 ,1 ,0 ,1 ,0
494000 ,415000 ,638000 ,526000 ,756000
431000 ,1311000 ,3000 ,247000 ,672000
328000 ,601000 ,487000 ,4e+05 ,917000
478000 ,644000 ,396000 ,287000 ,652000
462000 ,1037000 ,535000 ,1039000 ,617000
290000 ,254000 ,331000 ,597000 ,462000
660000 ,959000 ,1255000 ,630000 ,262000
142000 ,445000 ,722000 ,1346000 ,576000
610000 ,652000 ,464000 ,236000 ,554000
150000 ,1023000 ,1322000 ,1003000 ,474000
386000 ,473000 ,278000 ,392000 ,219000
1451000 ,1493000 ,1111000 ,591000 ,361000
330000 ,379000 ,511000 ,164000 ,2072000
1931000 ,1032000 ,479000 ,337000 ,232000
120000 ,215000 ,96000 ,1697000 ,1860000
1221000 ,516000 ,249000 ,194000 ,104000
292000 ,279000 ,1483000 ,1644000 ,736000
644000 ,344000 ,207000 ,147000 ,253000
97000 ,4279000 ,1029000 ,999000 ,322000
461000 ,147000 ,73000 ,118000 ,1609000
