Celtic Sea Herring fishing mortality - harvest (units : f )
1   12
1958   2016
1   9
1
0.01	0.115	0.162	0.162	0.162	0.162	0.162	0.162	0.065
0.008	0.096	0.136	0.136	0.136	0.136	0.136	0.136	0.054
0.009	0.103	0.147	0.147	0.147	0.147	0.147	0.147	0.058
0.008	0.095	0.135	0.135	0.135	0.135	0.135	0.135	0.054
0.013	0.153	0.216	0.216	0.216	0.216	0.216	0.216	0.086
0.011	0.121	0.172	0.172	0.172	0.172	0.172	0.172	0.068
0.007	0.075	0.106	0.106	0.106	0.106	0.106	0.106	0.042
0.01	0.108	0.153	0.153	0.153	0.153	0.153	0.153	0.061
0.014	0.153	0.217	0.217	0.217	0.217	0.217	0.217	0.087
0.015	0.174	0.246	0.246	0.246	0.246	0.246	0.246	0.098
0.016	0.187	0.265	0.265	0.265	0.265	0.265	0.265	0.106
0.025	0.28	0.397	0.397	0.397	0.397	0.397	0.397	0.158
0.022	0.253	0.359	0.359	0.359	0.359	0.359	0.359	0.143
0.031	0.349	0.494	0.494	0.494	0.494	0.494	0.494	0.197
0.038	0.433	0.614	0.614	0.614	0.614	0.614	0.614	0.245
0.035	0.399	0.565	0.565	0.565	0.565	0.565	0.565	0.225
0.034	0.382	0.541	0.541	0.541	0.541	0.541	0.541	0.216
0.035	0.398	0.564	0.564	0.564	0.564	0.564	0.564	0.225
0.026	0.299	0.424	0.424	0.424	0.424	0.424	0.424	0.169
0.02	0.224	0.317	0.317	0.317	0.317	0.317	0.317	0.126
0.018	0.206	0.291	0.291	0.291	0.291	0.291	0.291	0.116
0.029	0.326	0.462	0.462	0.462	0.462	0.462	0.462	0.184
0.037	0.419	0.594	0.594	0.594	0.594	0.594	0.594	0.237
0.057	0.649	0.919	0.919	0.919	0.919	0.919	0.919	0.366
0.032	0.358	0.507	0.507	0.507	0.507	0.507	0.507	0.202
0.038	0.437	0.619	0.619	0.619	0.619	0.619	0.619	0.247
0.033	0.371	0.525	0.525	0.525	0.525	0.525	0.525	0.209
0.022	0.25	0.354	0.354	0.354	0.354	0.354	0.354	0.141
0.025	0.288	0.407	0.407	0.407	0.407	0.407	0.407	0.162
0.027	0.308	0.436	0.436	0.436	0.436	0.436	0.436	0.174
0.016	0.183	0.259	0.259	0.259	0.259	0.259	0.259	0.103
0.02	0.223	0.316	0.316	0.316	0.316	0.316	0.316	0.126
0.017	0.194	0.275	0.275	0.275	0.275	0.275	0.275	0.11
0.026	0.298	0.422	0.422	0.422	0.422	0.422	0.422	0.168
0.034	0.383	0.543	0.543	0.543	0.543	0.543	0.543	0.216
0.023	0.258	0.365	0.365	0.365	0.365	0.365	0.365	0.146
0.022	0.252	0.357	0.357	0.357	0.357	0.357	0.357	0.142
0.027	0.305	0.432	0.432	0.432	0.432	0.432	0.432	0.172
0.021	0.243	0.344	0.344	0.344	0.344	0.344	0.344	0.137
0.028	0.323	0.457	0.457	0.457	0.457	0.457	0.457	0.182
0.031	0.355	0.504	0.504	0.504	0.504	0.504	0.504	0.201
0.045	0.508	0.72	0.72	0.72	0.72	0.72	0.72	0.287
0.047	0.532	0.753	0.753	0.753	0.753	0.753	0.753	0.3
0.041	0.462	0.654	0.654	0.654	0.654	0.654	0.654	0.261
0.016	0.184	0.261	0.261	0.261	0.261	0.261	0.261	0.104
0.024	0.272	0.385	0.385	0.385	0.385	0.385	0.385	0.153
0.028	0.322	0.456	0.456	0.456	0.456	0.456	0.456	0.182
0.022	0.251	0.355	0.355	0.355	0.355	0.355	0.355	0.141
0.009	0.104	0.147	0.147	0.147	0.147	0.147	0.147	0.058
0.009	0.098	0.138	0.138	0.138	0.138	0.138	0.138	0.055
0.005	0.056	0.08	0.08	0.08	0.08	0.08	0.08	0.032
0.005	0.052	0.074	0.074	0.074	0.074	0.074	0.074	0.029
0.006	0.065	0.092	0.092	0.092	0.092	0.092	0.092	0.036
0.007	0.079	0.112	0.112	0.112	0.112	0.112	0.112	0.045
0.013	0.146	0.206	0.206	0.206	0.206	0.206	0.206	0.082
0.01	0.114	0.161	0.161	0.161	0.161	0.161	0.161	0.064
0.014	0.156	0.221	0.221	0.221	0.221	0.221	0.221	0.088
0.018	0.208	0.294	0.294	0.294	0.294	0.294	0.294	0.117
0.027	0.309	0.437	0.437	0.437	0.437	0.437	0.437	0.174





